;Married;Number of Dependents;Zip Code;Number of Referrals;Tenure in Months;Offer;Internet Type;Avg Monthly GB Download;Contract;Paperless Billing;Payment Method;Monthly Charge;Age_disc;Total Streaming;Premium Services;Refunds;Average Monthly Extra Data Charges
5054;Yes;1;0.9672131147540988;1;0.47887323943661975;Offer C;None;0.0;Month-to-Month;Yes;Bank Withdrawal;0.08688465842188792;0.6666666666666667;0.0;0.16666666666666666;0.0;0.0
5055;Yes;0;0.9836065573770494;1;0.28169014084507044;None;DSL;0.21176470588235294;One Year;No;Bank Withdrawal;0.5304791089203047;0.9166666666666667;0.3333333333333333;0.5;0.0;0.05952380952380953
5056;No;0;0.03278688524590123;0;0.7183098591549296;None;DSL;0.3529411764705882;Two Year;Yes;Credit Card;0.6999041928429861;0.25000000000000006;1.0;1.0;0.0;0.0
5057;No;0;0.39344262295081833;0;0.35211267605633806;Offer C;Cable;0.49411764705882355;Month-to-Month;No;Bank Withdrawal;0.2770655218564649;0.16666666666666669;0.0;0.16666666666666666;0.0;0.0
5058;Yes;0;0.8360655737704921;1;0.9859154929577465;None;Cable;0.07058823529411765;Two Year;Yes;Bank Withdrawal;0.2925116833536893;0.6666666666666667;0.6666666666666666;0.5;0.0;0.0
5059;No;0;1.0;0;0.4507042253521127;None;Fiber Optic;0.27058823529411763;Month-to-Month;No;Bank Withdrawal;0.49717332319191426;0.25000000000000006;0.0;0.16666666666666666;0.0;0.0
5060;Yes;1;0.1311475409836067;1;0.9154929577464789;Offer A;Cable;0.3529411764705882;Two Year;No;Credit Card;0.47400408094607743;0.6666666666666667;0.0;0.8333333333333333;0.0;0.0
5061;No;0;0.9836065573770494;0;0.8309859154929577;Offer B;None;0.0;Two Year;No;Bank Withdrawal;0.02992693790087253;0.5833333333333333;0.0;0.0;0.0;0.0
5062;Yes;0;0.8688524590163933;1;1.0;None;None;0.0;Two Year;No;Bank Withdrawal;0.07626542239254605;0.75;0.0;0.16666666666666666;0.0;0.0
5063;No;0;0.9180327868852451;0;0.0;None;Fiber Optic;0.1411764705882353;Month-to-Month;No;Bank Withdrawal;0.6540484008981007;0.16666666666666669;0.3333333333333333;0.3333333333333333;0.0;0.0
5064;No;0;0.06557377049180246;0;0.5211267605633804;Offer C;Fiber Optic;0.24705882352941178;One Year;No;Bank Withdrawal;0.7554138357236366;0.25000000000000006;0.3333333333333333;0.6666666666666666;0.0;0.0
5065;Yes;0;0.0;1;0.8450704225352113;None;Fiber Optic;0.2;One Year;Yes;Credit Card;0.8461600345198308;0.9166666666666667;0.6666666666666666;0.6666666666666666;0.0;0.0
5066;Yes;0;0.8688524590163933;1;0.22535211267605634;Offer D;Fiber Optic;0.047058823529411764;Month-to-Month;No;Bank Withdrawal;0.5999868356578151;0.5833333333333333;0.0;0.5;0.0;0.0
5067;No;0;0.42622950819672134;0;0.6338028169014085;Offer B;Fiber Optic;0.3058823529411765;Month-to-Month;No;Bank Withdrawal;0.5410983449496465;0.3333333333333333;0.0;0.3333333333333333;0.0;0.0
5068;No;0;0.8524590163934427;0;0.056338028169014086;None;Cable;0.2588235294117647;Month-to-Month;Yes;Bank Withdrawal;0.3576751771701053;0.5833333333333333;0.0;0.3333333333333333;0.0;0.025
5069;Yes;1;0.42622950819672134;1;0.46478873239436624;Offer C;Fiber Optic;0.1411764705882353;One Year;Yes;Bank Withdrawal;0.6004695282046033;0.6666666666666667;0.6666666666666666;0.16666666666666666;0.0;0.0
5070;No;0;0.6065573770491799;0;0.22535211267605634;Offer D;Fiber Optic;0.3411764705882353;Month-to-Month;No;Bank Withdrawal;0.6110887642339451;0.6666666666666667;0.0;0.5;0.0;0.0
5071;Yes;0;0.524590163934425;1;0.2112676056338028;None;DSL;0.27058823529411763;Two Year;Yes;Bank Withdrawal;0.3649155653719292;1.0;0.0;0.5;0.0;0.0
5072;No;0;0.8032786885245891;0;0.09859154929577466;None;Fiber Optic;0.07058823529411765;Month-to-Month;Yes;Bank Withdrawal;0.5695772052101542;0.9166666666666667;0.0;0.3333333333333333;0.0;0.0
5073;Yes;0;0.9180327868852451;1;0.6619718309859155;Offer B;Fiber Optic;0.6941176470588235;Month-to-Month;Yes;Bank Withdrawal;0.9142196836169763;0.16666666666666669;1.0;0.8333333333333333;0.0;0.0
5074;Yes;0;0.5901639344262293;1;0.8309859154929577;Offer B;DSL;0.22352941176470587;Two Year;No;Credit Card;0.4160809753314855;0.4166666666666667;1.0;0.6666666666666666;0.0;0.0
5075;No;0;0.3442622950819665;0;0.33802816901408456;Offer C;Fiber Optic;0.1411764705882353;Month-to-Month;Yes;Bank Withdrawal;0.6091579940467919;0.5833333333333333;0.0;0.5;0.0;0.0
5076;No;0;0.3770491803278677;0;1.0;Offer A;Fiber Optic;0.23529411764705882;Two Year;Yes;Bank Withdrawal;0.8818792829821622;0.75;1.0;0.8333333333333333;0.0;0.0
5077;No;0;0.4918032786885238;0;0.9154929577464789;Offer A;Fiber Optic;0.058823529411764705;One Year;Yes;Credit Card;0.8311965655693945;0.8333333333333335;0.6666666666666666;0.5;0.0;0.011363636363636364
5078;Yes;1;0.0983606557377037;1;0.5492957746478874;None;DSL;0.5647058823529412;Month-to-Month;Yes;Credit Card;0.5271002610927866;0.16666666666666669;0.6666666666666666;0.6666666666666666;0.0;0.0
5079;No;0;0.6557377049180317;0;0.971830985915493;None;DSL;0.23529411764705882;One Year;Yes;Bank Withdrawal;0.2751347516693118;1.0;0.6666666666666666;0.16666666666666666;0.0;0.0
5080;No;0;0.6557377049180317;0;0.3098591549295775;Offer D;None;0.0;One Year;No;Bank Withdrawal;0.00854155941490542;0.75;0.0;0.0;0.0;0.0
5081;Yes;0;0.9836065573770494;1;0.5070422535211268;Offer C;Fiber Optic;0.3058823529411765;Month-to-Month;Yes;Bank Withdrawal;0.6656330220210191;0.9166666666666667;0.3333333333333333;0.3333333333333333;0.0;0.0
5082;No;0;0.4918032786885238;0;0.6901408450704226;None;DSL;0.023529411764705882;Two Year;No;Bank Withdrawal;0.5092406368616209;0.75;0.6666666666666666;0.6666666666666666;1.0;0.0
5083;Yes;1;0.42622950819672134;1;0.8309859154929577;None;DSL;0.32941176470588235;Two Year;No;Bank Withdrawal;0.422355978439733;0.25000000000000006;0.0;0.6666666666666666;0.0;0.0
5084;No;0;0.5901639344262293;0;0.09859154929577466;Offer E;None;0.0;Month-to-Month;Yes;Credit Card;0.03571924846233171;0.08333333333333337;0.0;0.0;0.0;0.0
5085;Yes;0;0.31147540983606525;1;0.5915492957746479;Offer B;Fiber Optic;0.3058823529411765;Month-to-Month;Yes;Bank Withdrawal;0.8326446432097592;0.9166666666666667;0.6666666666666666;0.6666666666666666;0.0;0.0
5086;No;0;0.8032786885245891;0;0.1267605633802817;Offer D;DSL;0.2;Month-to-Month;No;Bank Withdrawal;0.43925021757732224;0.16666666666666669;0.3333333333333333;0.5;0.0;0.0
5087;No;1;0.6721311475409824;0;0.15492957746478872;None;Fiber Optic;0.21176470588235294;Month-to-Month;Yes;Bank Withdrawal;0.8548485003620194;0.6666666666666667;1.0;0.6666666666666666;0.0;0.0
5088;No;0;0.7704918032786878;0;0.5070422535211268;None;Fiber Optic;0.29411764705882354;Month-to-Month;Yes;Credit Card;0.5174464101570213;0.6666666666666667;0.0;0.16666666666666666;0.0;0.0
5089;Yes;1;0.9180327868852451;1;0.7605633802816901;None;Fiber Optic;0.6235294117647059;Month-to-Month;No;Bank Withdrawal;0.6048137611256976;0.4166666666666667;0.0;0.5;0.0;0.0
5090;Yes;1;0.8524590163934427;1;0.7887323943661972;Offer B;Cable;0.2823529411764706;One Year;Yes;Credit Card;0.4107713573168145;0.5833333333333333;0.0;0.6666666666666666;0.0;0.0
5091;No;0;0.8852459016393439;0;0.0;Offer E;Fiber Optic;0.18823529411764706;Month-to-Month;No;Bank Withdrawal;0.5135848697827152;0.5;0.0;0.16666666666666666;0.0;0.0
5092;No;0;0.0983606557377037;0;0.16901408450704225;None;Fiber Optic;0.047058823529411764;Month-to-Month;Yes;Bank Withdrawal;0.7119715065126928;0.8333333333333335;1.0;0.0;1.0;0.13461538461538464
5093;No;0;0.3442622950819665;0;0.5915492957746479;None;DSL;0.6235294117647059;One Year;No;Credit Card;0.6598407114595599;0.16666666666666669;1.0;0.6666666666666666;0.0;0.00872093023255814
5094;No;1;0.21311475409835978;0;0.8450704225352113;Offer B;None;0.0;Two Year;No;Mailed Check;0.02896155280729598;0.16666666666666669;0.0;0.0;0.0;0.0
5095;Yes;1;0.3606557377049171;1;0.02816901408450704;None;DSL;0.8588235294117647;Month-to-Month;Yes;Bank Withdrawal;0.5058617890341031;0.08333333333333337;0.3333333333333333;0.5;0.0;0.0
5096;Yes;0;0.0983606557377037;1;0.9295774647887325;Offer A;Fiber Optic;0.12941176470588234;Two Year;Yes;Bank Withdrawal;0.7375542114924709;0.3333333333333333;0.6666666666666666;0.5;0.0;0.016791044776119406
5097;Yes;0;0.9836065573770494;1;0.9859154929577465;None;None;0.0;Two Year;No;Credit Card;0.06854234164393383;0.5833333333333333;0.0;0.16666666666666666;0.0;0.0
5098;Yes;1;0.8852459016393439;1;0.8028169014084507;None;DSL;0.29411764705882354;Two Year;No;Credit Card;0.529513723826728;0.4166666666666667;0.0;1.0;1.0;0.0
5099;Yes;1;0.7377049180327866;1;0.295774647887324;None;DSL;0.12941176470588234;One Year;Yes;Credit Card;0.5683704738431834;0.75;1.0;0.6666666666666666;0.0;0.0
5100;No;1;0.3606557377049171;0;0.7887323943661972;Offer B;Cable;0.23529411764705882;Two Year;No;Mailed Check;0.7028003481237157;0.5833333333333333;1.0;1.0;1.0;0.0
5101;No;0;0.4098360655737707;0;0.9295774647887325;None;None;0.0;Two Year;Yes;Credit Card;0.029444245354084242;0.16666666666666669;0.0;0.0;0.0;0.0
5102;Yes;1;0.9672131147540988;1;0.49295774647887325;Offer C;None;0.0;Month-to-Month;No;Bank Withdrawal;0.023651934792625035;0.5833333333333333;0.0;0.0;0.0;0.0
5103;Yes;1;0.7377049180327866;1;1.0;None;DSL;0.3058823529411765;Two Year;No;Bank Withdrawal;0.49862140083227907;0.5;0.3333333333333333;0.6666666666666666;0.0;0.0
5104;Yes;0;0.3770491803278677;1;1.0;Offer A;Fiber Optic;0.2588235294117647;Two Year;No;Bank Withdrawal;0.5961252952835088;0.75;0.0;0.5;0.0;0.0
5105;No;0;0.6557377049180317;0;0.33802816901408456;None;DSL;0.5647058823529412;Month-to-Month;Yes;Credit Card;0.5734387455844603;0.08333333333333337;1.0;0.5;0.0;0.0
5106;Yes;0;0.5737704918032787;1;0.15492957746478872;Offer D;Cable;0.9647058823529412;Month-to-Month;Yes;Bank Withdrawal;0.3195424659738323;0.08333333333333337;1.0;0.3333333333333333;0.0;0.0
5107;No;0;0.4918032786885238;0;0.971830985915493;Offer A;Fiber Optic;0.3529411764705882;Two Year;Yes;Bank Withdrawal;0.948008161892155;0.5;1.0;1.0;0.0;0.0
5108;Yes;0;0.4918032786885238;0;0.0;None;Fiber Optic;0.18823529411764706;Month-to-Month;Yes;Bank Withdrawal;0.5575098915404475;0.3333333333333333;0.0;0.3333333333333333;0.0;0.0
5109;Yes;0;0.4590163934426226;1;0.0;None;Fiber Optic;0.10588235294117647;Month-to-Month;Yes;Bank Withdrawal;0.8273350251950884;0.5;1.0;0.6666666666666666;0.0;0.0
5110;No;0;0.6065573770491799;0;0.28169014084507044;Offer D;Fiber Optic;0.03529411764705882;Month-to-Month;No;Credit Card;0.8408504165051598;0.6666666666666667;1.0;0.6666666666666666;0.0;0.0
5111;Yes;1;0.8852459016393439;1;0.8591549295774649;None;Fiber Optic;0.611764705882353;Two Year;Yes;Bank Withdrawal;0.8147850189785935;0.16666666666666669;1.0;0.3333333333333333;0.0;0.006048387096774194
5112;No;0;0.5901639344262293;0;0.295774647887324;None;DSL;1.0;One Year;No;Bank Withdrawal;0.4682117703846183;0.0;0.3333333333333333;0.5;0.0;0.0
5113;No;0;0.278688524590164;0;0.9014084507042254;None;Fiber Optic;0.07058823529411765;One Year;Yes;Bank Withdrawal;0.7602407611915194;0.6666666666666667;0.3333333333333333;0.5;0.0;0.015384615384615385
5114;No;0;0.21311475409835978;0;0.5211267605633804;None;None;0.0;One Year;No;Mailed Check;0.024617319886201583;0.5;0.0;0.0;0.0;0.0
5115;Yes;0;0.08196721311475308;1;0.6056338028169015;None;Cable;0.21176470588235294;Two Year;No;Bank Withdrawal;0.36250210263798793;0.75;1.0;0.5;0.0;0.0
5116;No;0;0.9672131147540988;0;0.07042253521126761;Offer E;None;0.0;Two Year;No;Credit Card;0.027030782620142912;0.6666666666666667;0.0;0.0;0.0;0.0
5117;Yes;0;1.0;0;0.9295774647887325;None;DSL;0.23529411764705882;Two Year;Yes;Credit Card;0.5063444815808913;0.6666666666666667;0.6666666666666666;0.6666666666666666;0.0;0.0
5118;No;0;0.0983606557377037;0;0.014084507042253521;None;Fiber Optic;0.24705882352941178;Month-to-Month;No;Bank Withdrawal;0.6009522207513915;0.25000000000000006;0.3333333333333333;0.16666666666666666;0.0;0.0
5119;No;0;0.3606557377049171;0;1.0;None;Fiber Optic;0.21176470588235294;One Year;Yes;Bank Withdrawal;0.8514696525345016;0.4166666666666667;1.0;0.6666666666666666;1.0;0.0
5120;No;0;0.4918032786885238;0;0.5492957746478874;None;None;0.0;Two Year;Yes;Bank Withdrawal;0.03716732610269652;0.3333333333333333;0.0;0.0;0.0;0.0
5121;No;0;0.9016393442622945;0;0.0;Offer E;Cable;0.21176470588235294;Month-to-Month;Yes;Bank Withdrawal;0.5068271741276795;0.9166666666666667;0.0;0.16666666666666666;0.0;0.0
5122;Yes;0;0.3770491803278677;1;0.14084507042253522;Offer D;Fiber Optic;0.3411764705882353;Two Year;Yes;Bank Withdrawal;0.5159983325166566;0.9166666666666667;0.0;0.16666666666666666;0.0;0.0
5123;Yes;0;0.5081967213114744;1;0.9014084507042254;None;Fiber Optic;0.3058823529411765;Month-to-Month;Yes;Bank Withdrawal;0.8567792705491726;0.0;1.0;0.6666666666666666;0.0;0.0
5124;Yes;0;0.9016393442622945;1;0.971830985915493;None;Fiber Optic;0.3529411764705882;Two Year;Yes;Bank Withdrawal;0.8451946494262541;0.5;1.0;0.5;0.0;0.005357142857142857
5125;No;0;0.8524590163934427;0;0.1267605633802817;Offer D;Fiber Optic;0.4823529411764706;Month-to-Month;Yes;Bank Withdrawal;0.7544484506300602;0.08333333333333337;1.0;0.3333333333333333;0.0;0.0
5126;Yes;0;0.42622950819672134;1;0.0;None;Fiber Optic;0.27058823529411763;Month-to-Month;Yes;Bank Withdrawal;0.8114061711510756;1.0;0.6666666666666666;0.5;0.0;0.0
5127;Yes;1;0.8852459016393439;1;0.5633802816901409;Offer B;None;0.0;One Year;No;Bank Withdrawal;0.026548090073354652;0.08333333333333337;0.0;0.0;0.0;0.0
5128;Yes;1;0.245901639344261;1;0.323943661971831;None;Cable;0.3058823529411765;Month-to-Month;Yes;Credit Card;0.5169637176102331;0.16666666666666669;0.6666666666666666;0.6666666666666666;0.0;0.0
5129;Yes;0;0.4098360655737707;1;0.014084507042253521;None;Fiber Optic;0.22352941176470587;Month-to-Month;Yes;Bank Withdrawal;0.7476907549750245;0.5;1.0;0.3333333333333333;0.0;0.0
5130;Yes;1;0.0983606557377037;1;0.04225352112676056;None;None;0.0;Month-to-Month;No;Credit Card;0.03958078883663785;0.08333333333333337;0.0;0.0;0.0;0.0
5131;Yes;0;0.524590163934425;1;0.22535211267605634;None;Fiber Optic;0.15294117647058825;Two Year;Yes;Bank Withdrawal;0.7534830655364835;1.0;0.6666666666666666;0.3333333333333333;0.0;0.0
5132;Yes;1;0.8688524590163933;1;0.943661971830986;None;None;0.0;Two Year;No;Mailed Check;0.08688465842188792;0.25000000000000006;0.0;0.16666666666666666;0.0;0.0
5133;No;0;0.5081967213114744;0;0.04225352112676056;None;Fiber Optic;0.1764705882352941;Month-to-Month;Yes;Bank Withdrawal;0.6921811120943737;0.16666666666666669;1.0;0.16666666666666666;0.0;0.0
5134;No;0;0.32786885245901587;0;0.18309859154929578;Offer D;Cable;0.8117647058823529;One Year;No;Credit Card;0.4088405871296615;0.0;0.6666666666666666;0.3333333333333333;0.0;0.0
5135;Yes;0;0.6065573770491799;1;0.8732394366197184;None;Fiber Optic;0.1764705882352941;Month-to-Month;Yes;Bank Withdrawal;0.8268523326483002;0.4166666666666667;1.0;0.6666666666666666;0.0;0.0
5136;Yes;0;0.9836065573770494;1;0.5915492957746479;Offer B;Cable;0.24705882352941178;Month-to-Month;No;Bank Withdrawal;0.16652892864195185;0.25000000000000006;0.0;0.5;1.0;0.0
5137;Yes;0;0.03278688524590123;0;0.9154929577464789;Offer A;DSL;0.3058823529411765;Two Year;Yes;Credit Card;0.6492214754302181;0.5833333333333333;1.0;0.8333333333333333;0.0;0.0
5138;No;0;0.278688524590164;0;0.09859154929577466;None;Fiber Optic;0.3176470588235294;Month-to-Month;No;Bank Withdrawal;0.8167157891657464;1.0;0.6666666666666666;0.5;0.0;0.0
5139;No;0;0.03278688524590123;0;0.04225352112676056;None;None;0.0;Month-to-Month;No;Credit Card;0.021721164605471993;0.0;0.0;0.0;0.0;0.0
5140;No;0;0.9836065573770494;0;0.014084507042253521;Offer E;Fiber Optic;0.21176470588235294;Month-to-Month;Yes;Mailed Check;0.5608887393679653;1.0;0.0;0.3333333333333333;0.0;0.0
5141;No;0;0.5737704918032787;0;0.0;None;None;0.0;Month-to-Month;No;Credit Card;0.02896155280729598;0.0;0.0;0.0;0.0;0.0
5142;Yes;0;0.7377049180327866;1;0.11267605633802817;None;DSL;0.11764705882352941;Month-to-Month;Yes;Bank Withdrawal;0.3089232299444904;0.5;1.0;0.16666666666666666;0.0;0.01388888888888889
5143;Yes;0;0.3442622950819665;1;0.23943661971830985;None;Fiber Optic;0.1764705882352941;Month-to-Month;No;Bank Withdrawal;0.801269627668522;0.8333333333333335;0.6666666666666666;0.5;0.0;0.0
5144;No;0;0.32786885245901587;0;0.4366197183098592;None;Fiber Optic;0.29411764705882354;Month-to-Month;No;Bank Withdrawal;0.6844580313457616;0.5833333333333333;0.0;0.5;1.0;0.05859375
5145;No;1;0.31147540983606525;0;0.6056338028169015;Offer B;None;0.0;Two Year;No;Bank Withdrawal;0.027030782620142912;0.5;0.0;0.0;0.0;0.0
5146;No;1;0.3442622950819665;0;0.0;None;Cable;0.6;Month-to-Month;Yes;Bank Withdrawal;0.08254042550079355;0.0;0.0;0.0;0.0;0.125
5147;No;0;0.29508196721311464;0;0.0;None;None;0.0;Month-to-Month;No;Mailed Check;0.04006348138342608;0.16666666666666669;0.0;0.0;0.0;0.0
5148;No;0;0.8688524590163933;0;0.323943661971831;None;None;0.0;One Year;No;Credit Card;0.03571924846233171;0.08333333333333337;0.0;0.0;0.0;0.0
5149;Yes;0;0.3442622950819665;1;0.6901408450704226;Offer B;DSL;0.8588235294117647;One Year;Yes;Bank Withdrawal;0.2674116709206995;0.0;0.3333333333333333;0.5;0.0;0.0
5150;No;0;0.278688524590164;0;0.7042253521126761;Offer B;Fiber Optic;0.9647058823529412;One Year;Yes;Bank Withdrawal;0.9147023761637645;0.0;1.0;0.8333333333333333;0.0;0.0
5151;No;0;0.524590163934425;0;0.02816901408450704;Offer E;Fiber Optic;0.24705882352941178;Month-to-Month;Yes;Bank Withdrawal;0.5126194846891388;0.5833333333333333;0.0;0.16666666666666666;0.0;0.0
5152;No;1;0.3770491803278677;0;0.0;None;DSL;0.8823529411764706;Month-to-Month;No;Bank Withdrawal;0.364432872825141;0.75;0.0;0.5;0.0;0.0
5153;Yes;0;0.5901639344262293;1;0.7323943661971831;Offer B;DSL;0.15294117647058825;One Year;No;Bank Withdrawal;0.585506059254167;0.5;0.3333333333333333;0.8333333333333333;0.0;0.0
5154;No;0;0.7377049180327866;0;0.647887323943662;None;Fiber Optic;0.1411764705882353;Month-to-Month;Yes;Bank Withdrawal;0.6608060965531366;1.0;0.0;0.6666666666666666;0.0;0.0
5155;Yes;0;0.9180327868852451;1;0.1267605633802817;None;Cable;0.3411764705882353;Month-to-Month;Yes;Bank Withdrawal;0.6646676369274425;0.75;0.3333333333333333;0.3333333333333333;0.0;0.0
5156;Yes;1;0.32786885245901587;1;0.0;Offer E;DSL;0.3411764705882353;Month-to-Month;No;Mailed Check;0.32533477653529147;0.4166666666666667;0.0;0.3333333333333333;0.0;0.0
5157;No;0;0.524590163934425;0;0.5492957746478874;None;Fiber Optic;0.2823529411764706;One Year;Yes;Credit Card;0.8398850314115831;0.9166666666666667;0.6666666666666666;0.6666666666666666;0.0;0.0
5158;No;0;0.8688524590163933;0;0.8450704225352113;Offer B;Fiber Optic;0.3176470588235294;Month-to-Month;No;Credit Card;0.6994215002961979;0.6666666666666667;0.6666666666666666;0.5;0.0;0.0
5159;No;0;0.03278688524590123;0;0.0;None;DSL;0.11764705882352941;Month-to-Month;No;Credit Card;0.2741693665757352;0.4166666666666667;0.0;0.16666666666666666;0.0;0.0
5160;No;0;0.5081967213114744;0;0.6338028169014085;None;DSL;0.2;Two Year;No;Credit Card;0.3629847951847763;0.5;0.0;0.5;0.0;0.0
5161;No;0;0.9836065573770494;0;0.0;Offer E;Fiber Optic;0.8117647058823529;Month-to-Month;Yes;Bank Withdrawal;0.5106887145019858;0.16666666666666669;0.0;0.16666666666666666;0.0;0.0
5162;Yes;1;0.21311475409835978;1;1.0;Offer A;Fiber Optic;0.32941176470588235;Two Year;Yes;Bank Withdrawal;0.9219427643655884;0.3333333333333333;1.0;0.8333333333333333;0.0;0.0
5163;Yes;1;0.9180327868852451;1;0.14084507042253522;None;None;0.0;Month-to-Month;Yes;Bank Withdrawal;0.03571924846233171;0.4166666666666667;0.0;0.0;0.0;0.0
5164;Yes;1;0.16393442622950793;1;0.33802816901408456;Offer C;None;0.0;Two Year;No;Credit Card;0.03234040063481386;0.08333333333333337;0.0;0.0;0.0;0.0
5165;No;0;0.557377049180328;0;0.23943661971830985;Offer D;Fiber Optic;0.29411764705882354;Two Year;No;Bank Withdrawal;0.7447945996942948;0.9166666666666667;0.3333333333333333;0.6666666666666666;0.0;0.0
5166;Yes;1;0.9016393442622945;1;0.8591549295774649;None;None;0.0;Two Year;No;Bank Withdrawal;0.03571924846233171;0.4166666666666667;0.0;0.0;0.0;0.0
5167;No;0;0.11475409836065609;0;0.7605633802816901;None;DSL;0.058823529411764705;One Year;No;Bank Withdrawal;0.2732039814821587;0.5;0.0;0.16666666666666666;0.0;0.0
5168;No;0;0.9672131147540988;0;0.295774647887324;None;Fiber Optic;0.27058823529411763;Month-to-Month;Yes;Bank Withdrawal;0.713200178449972;0.6666666666666667;0.3333333333333333;0.5;0.0;0.0
5169;Yes;0;0.9508196721311464;1;0.7605633802816901;None;Fiber Optic;0.18823529411764706;Month-to-Month;Yes;Credit Card;0.7501042177089658;0.75;0.3333333333333333;0.6666666666666666;0.0;0.0
5170;No;0;0.9672131147540988;0;0.3802816901408451;Offer C;Fiber Optic;0.15294117647058825;One Year;No;Bank Withdrawal;0.8056138605896164;0.16666666666666669;1.0;0.5;1.0;0.0
5171;No;0;0.278688524590164;0;0.02816901408450704;Offer E;DSL;0.32941176470588235;Month-to-Month;Yes;Bank Withdrawal;0.23555396283267394;0.75;0.6666666666666666;0.3333333333333333;0.0;0.0
5172;No;0;0.8032786885245891;0;0.8591549295774649;None;DSL;0.6;Two Year;Yes;Bank Withdrawal;0.2601712827188755;0.0;0.0;0.8333333333333333;0.0;0.0
5173;No;0;0.1311475409836067;0;0.0;Offer E;Fiber Optic;0.5647058823529412;Month-to-Month;Yes;Bank Withdrawal;0.712454199059481;0.0;1.0;0.16666666666666666;0.0;0.0
